 Gage Information - ELVN5 - EL VADO DAM                             
                                                                                                
                                        
  Year 2018

  Month  Day  Time   Storage    Elevation
             (mst)   (LS ac-ft) (HP ft)
  -----  ---  ----   -------    ---------
  Apr     22   800    83948      6860.60
  Apr     22   730    83948      6860.60
  Apr     22   700    83948      6860.60
  Apr     22   630    83948      6860.60
  Apr     22   600    83948      6860.60
  Apr     22   530    83948      6860.60
  Apr     22   500    83966      6860.61
  Apr     22   430    83966      6860.61
  Apr     22   400    83966      6860.61
  Apr     22   330    83966      6860.61
  Apr     22   300    83966      6860.61
  Apr     22   230    83966      6860.61
  Apr     22   200    83966      6860.61
  Apr     22   130    83986      6860.62
  Apr     22   100    83986      6860.62
  Apr     22    30    83986      6860.62
  Apr     22     0    84004      6860.63
  Apr     21  2330    84004      6860.63
  Apr     21  2300    84004      6860.63
  Apr     21  2230    84004      6860.63
  Apr     21  2200    84023      6860.64
  Apr     21  2130    84042      6860.65
  Apr     21  2100    84061      6860.66
  Apr     21  2030    84061      6860.66
  Apr     21  2000    84061      6860.66
  Apr     21  1930    84079      6860.67
  Apr     21  1900    84079      6860.67
  Apr     21  1830    84098      6860.68
  Apr     21  1800    84098      6860.68
  Apr     21  1730    84117      6860.69
  Apr     21  1700    84117      6860.69
  Apr     21  1630    84136      6860.70
  Apr     21  1600    84136      6860.70
  Apr     21  1530    84154      6860.71
  Apr     21  1500    84154      6860.71
  Apr     21  1430    84154      6860.71
  Apr     21  1400    84174      6860.72
  Apr     21  1330    84174      6860.72
  Apr     21  1300    84192      6860.73
  Apr     21  1230    84192      6860.73
  Apr     21  1200    84212      6860.74
  Apr     21  1130    84212      6860.74
  Apr     21  1100    84230      6860.75
  Apr     21  1030    84230      6860.75
  Apr     21  1000    84230      6860.75
  Apr     21   930    84248      6860.76
  Apr     21   900    84248      6860.76
  Apr     21   830    84248      6860.76
  Apr     21   800    84268      6860.77
  Apr     21   730    84268      6860.77
  Apr     21   700    84286      6860.78
  Apr     21   630    84286      6860.78
  Apr     21   600    84306      6860.79
  Apr     21   530    84306      6860.79
  Apr     21   500    84324      6860.80
  Apr     21   430    84324      6860.80
  Apr     21   400    84324      6860.80
  Apr     21   330    84324      6860.80
  Apr     21   300    84324      6860.80
  Apr     21   230    84343      6860.81
  Apr     21   200    84343      6860.81
  Apr     21   130    84362      6860.82
  Apr     21   100    84362      6860.82
  Apr     21    30    84362      6860.82
  Apr     21     0    84362      6860.82
  Apr     20  2330    84381      6860.83
  Apr     20  2300    84381      6860.83
  Apr     20  2230    84399      6860.84
  Apr     20  2200    84399      6860.84
  Apr     20  2130    84399      6860.84
  Apr     20  2100    84399      6860.84
  Apr     20  2030    84399      6860.84
  Apr     20  2000    84418      6860.85
  Apr     20  1930    84418      6860.85
  Apr     20  1900    84418      6860.85
  Apr     20  1830    84418      6860.85
  Apr     20  1800    84418      6860.85
  Apr     20  1730    84418      6860.85
  Apr     20  1700    84418      6860.85
  Apr     20  1630    84437      6860.86
  Apr     20  1600    84437      6860.86
  Apr     20  1530    84437      6860.86
  Apr     20  1500    84437      6860.86
  Apr     20  1430    84456      6860.87
  Apr     20  1400    84456      6860.87
  Apr     20  1330    84456      6860.87
  Apr     20  1300    84437      6860.86
  Apr     20  1230    84456      6860.87
  Apr     20  1200    84456      6860.87
  Apr     20  1130    84456      6860.87
  Apr     20  1100    84456      6860.87
  Apr     20  1030    84456      6860.87
  Apr     20  1000    84437      6860.86
  Apr     20   930    84437      6860.86
  Apr     20   900    84437      6860.86
  Apr     20   830    84418      6860.85
  Apr     20   800    84418      6860.85
  Apr     20   730    84399      6860.84
  Apr     20   700    84399      6860.84
  Apr     20   630    84399      6860.84
  Apr     20   600    84381      6860.83
  Apr     20   530    84381      6860.83
  Apr     20   500    84381      6860.83
  Apr     20   430    84381      6860.83
  Apr     20   400    84381      6860.83
  Apr     20   330    84343      6860.81
  Apr     20   300    84324      6860.80
  Apr     20   230    84306      6860.79
  Apr     20   200    84306      6860.79
  Apr     20   130    84286      6860.78
  Apr     20   100    84268      6860.77
  Apr     20    30    84268      6860.77
  Apr     20     0    84268      6860.77
  Apr     19  2330    84268      6860.77
  Apr     19  2300    84268      6860.77
  Apr     19  2230    84268      6860.77
  Apr     19  2200    84268      6860.77
  Apr     19  2130    84268      6860.77
  Apr     19  2100    84268      6860.77
  Apr     19  2030    84268      6860.77
  Apr     19  2000    84268      6860.77
  Apr     19  1930    84268      6860.77
  Apr     19  1900    84268      6860.77
  Apr     19  1830    84268      6860.77
  Apr     19  1800    84268      6860.77
  Apr     19  1730    84268      6860.77
  Apr     19  1700    84268      6860.77
  Apr     19  1630    84268      6860.77
  Apr     19  1600    84268      6860.77
  Apr     19  1530    84268      6860.77
  Apr     19  1500    84268      6860.77
  Apr     19  1430    84268      6860.77
  Apr     19  1400    84268      6860.77
  Apr     19  1330    84268      6860.77
  Apr     19  1300    84268      6860.77
  Apr     19  1230    84268      6860.77
  Apr     19  1200    84268      6860.77
  Apr     19  1130    84268      6860.77
  Apr     19  1100    84268      6860.77
  Apr     19  1030    84268      6860.77
  Apr     19  1000    84268      6860.77
  Apr     19   930    84248      6860.76
  Apr     19   900    84248      6860.76
  Apr     19   830    84248      6860.76
  Apr     19   800    84230      6860.75
  Apr     19   730    84230      6860.75
  Apr     19   700    84230      6860.75
  Apr     19   630    84230      6860.75
  Apr     19   600    84230      6860.75
  Apr     19   530    84230      6860.75
  Apr     19   500    84212      6860.74
  Apr     19   430    84212      6860.74
  Apr     19   400    84212      6860.74
  Apr     19   330    84212      6860.74
  Apr     19   300    84192      6860.73
  Apr     19   230    84174      6860.72
  Apr     19   200    84174      6860.72
  Apr     19   130    84174      6860.72
  Apr     19   100    84174      6860.72
  Apr     19    30    84174      6860.72
  Apr     19     0    84174      6860.72
  Apr     18  2330    84174      6860.72
  Apr     18  2300    84174      6860.72
  Apr     18  2230    84154      6860.71
  Apr     18  2200    84154      6860.71
  Apr     18  2130    84192      6860.73
  Apr     18  2100    84192      6860.73
  Apr     18  2030    84192      6860.73
  Apr     18  2000    84192      6860.73
  Apr     18  1930    84192      6860.73
  Apr     18  1900    84192      6860.73
  Apr     18  1830    84192      6860.73
  Apr     18  1800    84192      6860.73
  Apr     18  1730    84192      6860.73
  Apr     18  1700    84192      6860.73
  Apr     18  1630    84192      6860.73
  Apr     18  1600    84192      6860.73
  Apr     18  1530    84192      6860.73
  Apr     18  1500    84192      6860.73
  Apr     18  1430    84192      6860.73
  Apr     18  1400    84192      6860.73
  Apr     18  1330    84192      6860.73
  Apr     18  1300    84192      6860.73
  Apr     18  1230    84192      6860.73
  Apr     18  1200    84192      6860.73
  Apr     18  1130    84192      6860.73
  Apr     18  1100    84192      6860.73
  Apr     18  1030    84192      6860.73
  Apr     18  1000    84192      6860.73
  Apr     18   930    84192      6860.73
  Apr     18   900    84192      6860.73
  Apr     18   830    84192      6860.73
  Apr     18   800    84192      6860.73
  Apr     18   730    84192      6860.73
  Apr     18   700    84192      6860.73
  Apr     18   630    84192      6860.73
  Apr     18   600    84192      6860.73
  Apr     18   530    84174      6860.72
  Apr     18   500    84174      6860.72
  Apr     18   430    84174      6860.72
  Apr     18   400    84174      6860.72
  Apr     18   330    84174      6860.72
  Apr     18   300    84174      6860.72
  Apr     18   230    84154      6860.71
  Apr     18   200    84154      6860.71
  Apr     18   130    84154      6860.71
  Apr     18   100    84154      6860.71
  Apr     18    30    84154      6860.71
  Apr     18     0    84154      6860.71
  Apr     17  2330    84154      6860.71
  Apr     17  2300    84154      6860.71
  Apr     17  2230    84154      6860.71
  Apr     17  2200    84154      6860.71
  Apr     17  2130    84154      6860.71
  Apr     17  2100    84154      6860.71
  Apr     17  2030    84154      6860.71
  Apr     17  2000    84154      6860.71
  Apr     17  1930    84154      6860.71
  Apr     17  1900    84154      6860.71
  Apr     17  1830    84154      6860.71
  Apr     17  1800    84174      6860.72
  Apr     17  1730    84154      6860.71
  Apr     17  1700    84174      6860.72
  Apr     17  1630    84174      6860.72
  Apr     17  1600    84136      6860.70
  Apr     17  1530    84192      6860.73
  Apr     17  1500    84192      6860.73
  Apr     17  1430    84154      6860.71
  Apr     17  1400    84192      6860.73
  Apr     17  1330    84154      6860.71
  Apr     17  1300    84136      6860.70
  Apr     17  1230    84174      6860.72
  Apr     17  1200    84174      6860.72
  Apr     17  1130    84117      6860.69
  Apr     17  1100    84079      6860.67
  Apr     17  1030    84079      6860.67
  Apr     17  1000    84136      6860.70
  Apr     17   930    84098      6860.68
  Apr     17   900    84079      6860.67
  Apr     17   830    84079      6860.67
  Apr     17   800    84061      6860.66
  Apr     17   730    84042      6860.65
  Apr     17   700    84079      6860.67
  Apr     17   630    84079      6860.67
  Apr     17   600    84061      6860.66
  Apr     17   530    84061      6860.66
  Apr     17   500    84042      6860.65
  Apr     17   430    84023      6860.64
  Apr     17   400    84004      6860.63
  Apr     17   330    84004      6860.63
  Apr     17   300    83986      6860.62
  Apr     17   230    83986      6860.62
  Apr     17   200    83948      6860.60
  Apr     17   130    83948      6860.60
  Apr     17   100    83929      6860.59
  Apr     17    30    83911      6860.58
  Apr     17     0    83911      6860.58
  Apr     16  2330    83891      6860.57
  Apr     16  2300    83873      6860.56
  Apr     16  2230    83873      6860.56
